journal_id,line_number,post_date,period,fiscal_year,gl_account,department,project,debit_amount,credit_amount,description,reference,source,document_type,status,reversal_flag,reversal_journal,created_date,updated_date,updated_time,updated_by,batch_session
1000092,2,2023-10-20,202310,2023,4100,0000,,0.0,,ice 1000092                                   1000,092             ARIN,VP,N,,,1231,1920-12-31,,,H        7,33152
1000093,1,2023-06-24,202306,2023,1200,0000,,987.04,,ice 1000093                                   1000,093             ARIN,VP,N,,,1230,2024-12-30,,,H        3,47669
1000093,2,2023-06-24,202306,2023,4100,0000,,0.0,,ice 1000093                                   1000,093             ARIN,VP,N,,,1230,2024-12-30,,,H        3,47669
1000094,1,2024-10-09,202410,2024,1200,0000,,553.17,,ice 1000094                                   1000,094             ARIN,VP,N,,,1241,,,,H        3,49505
1000094,2,2024-10-09,202410,2024,4100,0000,,0.0,,ice 1000094                                   1000,094             ARIN,VP,N,,,1241,,,,H        3,49505
1000095,1,2024-03-05,202403,2024,1200,0000,,5278.01,,ice 1000095                                   1000,095             ARIN,VP,N,,,1240,,,,H        5,18114
1000095,2,2024-03-05,202403,2024,4100,0000,,0.0,,ice 1000095                                   1000,095             ARIN,VP,N,,,1240,,,,H        5,18114
1000096,1,2023-05-01,202305,2023,1200,0000,,4042.54,,ice 1000096                                   1000,096             ARIN,VP,N,,,1230,2001-12-30,,,H        5,55851
1000096,2,2023-05-01,202305,2023,4100,0000,,0.0,,ice 1000096                                   1000,096             ARIN,VP,N,,,1230,2001-12-30,,,H        5,55851
1000097,1,2023-01-18,202301,2023,1200,0000,,777.22,,ice 1000097                                   1000,097             ARIN,VP,N,,,1230,2018-12-30,2018-12-05,,H        6,57101
1000097,2,2023-01-18,202301,2023,4100,0000,,0.0,,ice 1000097                                   1000,097             ARIN,VP,N,,,1230,2018-12-30,2018-01-28,,H        6,57101
1000098,1,2023-12-02,202312,2023,1200,0000,,453.78,,ice 1000098                                   1000,098             ARIN,VP,N,,,1231,2002-12-31,2002-08-23,,H        5,10154
1000098,2,2023-12-02,202312,2023,4100,0000,,0.0,,ice 1000098                                   1000,098             ARIN,VP,N,,,1231,2002-12-31,,,H        5,10154
1000099,1,2024-02-24,202402,2024,1200,0000,,914.33,,ice 1000099                                   1000,099             ARIN,VP,N,,,1240,,,,H        6,74213
1000099,2,2024-02-24,202402,2024,4100,0000,,0.0,,ice 1000099                                   1000,099             ARIN,VP,N,,,1240,,,,H        6,74213
1000100,1,2024-01-25,202401,2024,1200,0000,,7642.0,,ice 1000100                                   1000,100             ARIN,VP,N,,,1240,,2025-12-02,,H        8,60480
1000100,2,2024-01-25,202401,2024,4100,0000,,0.0,,ice 1000100                                   1000,100             ARIN,VP,N,,,1240,,2025-01-16,,H        8,60480
1000101,1,2023-12-26,202312,2023,1200,0000,,327.82,,ice 1000101                                   1000,101             ARIN,VP,N,,,1231,2026-12-31,2026-12-20,,H        7,69078
1000101,2,2023-12-26,202312,2023,4100,0000,,0.0,,ice 1000101                                   1000,101             ARIN,VP,N,,,1231,2026-12-31,2026-05-02,,H        7,69078
1000102,1,2024-03-07,202403,2024,1200,0000,,1505.22,,ice 1000102                                   1000,102             ARIN,VP,N,,,1240,,,,H        4,8877
1000102,2,2024-03-07,202403,2024,4100,0000,,0.0,,ice 1000102                                   1000,102             ARIN,VP,N,,,1240,,,,H        4,8877
1000103,1,2024-03-17,202403,2024,1200,0000,,6996.88,,ice 1000103                                   1000,103             ARIN,VP,N,,,1240,,,,H        3,90756
1000103,2,2024-03-17,202403,2024,4100,0000,,0.0,,ice 1000103                                   1000,103             ARIN,VP,N,,,1240,,,,H        3,90756
1000104,1,2024-02-11,202402,2024,1200,0000,,1647.99,,ice 1000104                                   1000,104             ARIN,VP,N,,,1240,,,,H        6,15959
1000104,2,2024-02-11,202402,2024,4100,0000,,0.0,,ice 1000104                                   1000,104             ARIN,VP,N,,,1240,,,,H        6,15959
1000105,1,2023-09-13,202309,2023,1200,0000,,494.25,,ice 1000105                                   1000,105             ARIN,VP,N,,,1230,2013-12-30,,,H        1,76461
1000105,2,2023-09-13,202309,2023,4100,0000,,0.0,,ice 1000105                                   1000,105             ARIN,VP,N,,,1230,2013-12-30,2013-09-29,,H        1,76461
1000106,1,2023-10-24,202310,2023,1200,0000,,6296.02,,ice 1000106                                   1000,106             ARIN,VP,N,,,1231,1924-12-31,,,H        3,79378
1000106,2,2023-10-24,202310,2023,4100,0000,,0.0,,ice 1000106                                   1000,106             ARIN,VP,N,,,1231,1924-12-31,1924-09-10,,H        3,79378
1000107,1,2023-04-01,202304,2023,1200,0000,,1592.18,,ice 1000107                                   1000,107             ARIN,VP,N,,,1230,2001-12-30,2001-09-18,,H        9,18871
1000107,2,2023-04-01,202304,2023,4100,0000,,0.0,,ice 1000107                                   1000,107             ARIN,VP,N,,,1230,2001-12-30,,,H        9,18871
1000108,1,2023-01-09,202301,2023,1200,0000,,8504.24,,ice 1000108                                   1000,108             ARIN,VP,N,,,1230,2009-12-30,,,H        8,14956
1000108,2,2023-01-09,202301,2023,4100,0000,,0.0,,ice 1000108                                   1000,108             ARIN,VP,N,,,1230,2009-12-30,,,H        8,14956
1000109,1,2023-08-15,202308,2023,1200,0000,,4905.8,,ice 1000109                                   1000,109             ARIN,VP,N,,,1230,2015-12-30,,,H        8,97392
1000109,2,2023-08-15,202308,2023,4100,0000,,0.0,,ice 1000109                                   1000,109             ARIN,VP,N,,,1230,2015-12-30,,,H        8,97392
1000110,1,2024-04-12,202404,2024,1200,0000,,736.59,,ice 1000110                                   1000,110             ARIN,VP,N,,,1240,,,,H        4,76712
1000110,2,2024-04-12,202404,2024,4100,0000,,0.0,,ice 1000110                                   1000,110             ARIN,VP,N,,,1240,,,,H        4,76712
1000111,1,2024-08-06,202408,2024,1200,0000,,1889.36,,ice 1000111                                   1000,111             ARIN,VP,N,,,1240,,,,H        1,66052
1000111,2,2024-08-06,202408,2024,4100,0000,,0.0,,ice 1000111                                   1000,111             ARIN,VP,N,,,1240,,2006-02-26,,H        1,66052
1000112,1,2024-11-28,202411,2024,1200,0000,,1209.09,,ice 1000112                                   1000,112             ARIN,VP,N,,,1241,,,,H        1,44894
1000112,2,2024-11-28,202411,2024,4100,0000,,0.0,,ice 1000112                                   1000,112             ARIN,VP,N,,,1241,,,,H        1,44894
1000113,1,2024-04-08,202404,2024,1200,0000,,11151.22,,ice 1000113                                   1000,113             ARIN,VP,N,,,1240,,2008-09-05,,H        3,44303
1000113,2,2024-04-08,202404,2024,4100,0000,,0.0,,ice 1000113                                   1000,113             ARIN,VP,N,,,1240,,2008-08-18,,H        3,44303
1000114,1,2023-02-09,202302,2023,1200,0000,,1769.53,,ice 1000114                                   1000,114             ARIN,VP,N,,,1230,2009-12-30,2009-05-24,,H        7,80301
1000114,2,2023-02-09,202302,2023,4100,0000,,0.0,,ice 1000114                                   1000,114             ARIN,VP,N,,,1230,2009-12-30,,,H        7,80301
1000115,1,2023-07-06,202307,2023,1200,0000,,322.22,,ice 1000115                                   1000,115             ARIN,VP,N,,,1230,2006-12-30,,,H        1,67064
1000115,2,2023-07-06,202307,2023,4100,0000,,0.0,,ice 1000115                                   1000,115             ARIN,VP,N,,,1230,2006-12-30,,,H        1,67064
1000116,1,2024-02-19,202402,2024,1200,0000,,1690.53,,ice 1000116                                   1000,116             ARIN,VP,N,,,1240,,,,H        9,50941
1000116,2,2024-02-19,202402,2024,4100,0000,,0.0,,ice 1000116                                   1000,116             ARIN,VP,N,,,1240,,,,H        9,50941
1000117,1,2023-03-12,202303,2023,1200,0000,,10507.26,,ice 1000117                                   1000,117             ARIN,VP,N,,,1230,2012-12-30,2012-09-15,,H        4,51801
1000117,2,2023-03-12,202303,2023,4100,0000,,0.0,,ice 1000117                                   1000,117             ARIN,VP,N,,,1230,2012-12-30,,,H        4,51801
1000118,1,2023-12-02,202312,2023,1200,0000,,423.23,,ice 1000118                                   1000,118             ARIN,VP,N,,,1231,2002-12-31,,,H        9,29478
1000118,2,2023-12-02,202312,2023,4100,0000,,0.0,,ice 1000118                                   1000,118             ARIN,VP,N,,,1231,2002-12-31,,,H        9,29478
1000119,1,2024-01-24,202401,2024,1200,0000,,1388.27,,ice 1000119                                   1000,119             ARIN,VP,N,,,1240,,,,H        3,97514
1000119,2,2024-01-24,202401,2024,4100,0000,,0.0,,ice 1000119                                   1000,119             ARIN,VP,N,,,1240,,,,H        3,97514
1000120,1,2023-10-11,202310,2023,1200,0000,,39076.18,,ice 1000120                                   1000,120             ARIN,VP,N,,,1231,1911-12-31,,,H        5,32046
1000120,2,2023-10-11,202310,2023,4100,0000,,0.0,,ice 1000120                                   1000,120             ARIN,VP,N,,,1231,1911-12-31,,,H        5,32046
1000121,1,2023-12-28,202312,2023,1200,0000,,50096.63,,ice 1000121                                   1000,121             ARIN,VP,N,,,1231,2028-12-31,,,H        9,66630
1000121,2,2023-12-28,202312,2023,4100,0000,,0.0,,ice 1000121                                   1000,121             ARIN,VP,N,,,1231,2028-12-31,,,H        9,66630
1000122,1,2024-05-16,202405,2024,1200,0000,,3866.2,,ice 1000122                                   1000,122             ARIN,VP,N,,,1240,,,,H        8,98100
1000122,2,2024-05-16,202405,2024,4100,0000,,0.0,,ice 1000122                                   1000,122             ARIN,VP,N,,,1240,,,,H        8,98100
1000123,1,2024-09-10,202409,2024,1200,0000,,1165.26,,ice 1000123                                   1000,123             ARIN,VP,N,,,1240,,,,H        8,18530
1000123,2,2024-09-10,202409,2024,4100,0000,,0.0,,ice 1000123                                   1000,123             ARIN,VP,N,,,1240,,,,H        8,18530
1000124,1,2024-08-11,202408,2024,1200,0000,,10178.15,,ice 1000124                                   1000,124             ARIN,VP,N,,,1240,,,,H        3,63592
1000124,2,2024-08-11,202408,2024,4100,0000,,0.0,,ice 1000124                                   1000,124             ARIN,VP,N,,,1240,,2011-04-29,,H        3,63592
1000125,1,2023-12-23,202312,2023,1200,0000,,1426.89,,ice 1000125                                   1000,125             ARIN,VP,N,,,1231,2023-12-31,,,H        9,23648
1000125,2,2023-12-23,202312,2023,4100,0000,,0.0,,ice 1000125                                   1000,125             ARIN,VP,N,,,1231,2023-12-31,,,H        9,23648
1000126,1,2023-12-16,202312,2023,1200,0000,,5499.97,,ice 1000126                                   1000,126             ARIN,VP,N,,,1231,2016-12-31,,,H        3,41238
1000126,2,2023-12-16,202312,2023,4100,0000,,0.0,,ice 1000126                                   1000,126             ARIN,VP,N,,,1231,2016-12-31,,,H        3,41238
1000127,1,2023-07-31,202307,2023,1200,0000,,10182.76,,ice 1000127                                   1000,127             ARIN,VP,N,,,1230,2031-12-30,,,H        5,93869
1000127,2,2023-07-31,202307,2023,4100,0000,,0.0,,ice 1000127                                   1000,127             ARIN,VP,N,,,1230,2031-12-30,,,H        5,93869
1000128,1,2024-07-11,202407,2024,1200,0000,,29184.71,,ice 1000128                                   1000,128             ARIN,VP,N,,,1240,,,,H        4,76009
1000128,2,2024-07-11,202407,2024,4100,0000,,0.0,,ice 1000128                                   1000,128             ARIN,VP,N,,,1240,,,,H        4,76009
1000129,1,2024-04-21,202404,2024,1200,0000,,571.15,,ice 1000129                                   1000,129             ARIN,VP,N,,,1240,,,,H        5,80854
1000129,2,2024-04-21,202404,2024,4100,0000,,0.0,,ice 1000129                                   1000,129             ARIN,VP,N,,,1240,,2021-11-12,,H        5,80854
1000130,1,2024-11-12,202411,2024,1200,0000,,585.98,,ice 1000130                                   1000,130             ARIN,VP,N,,,1241,,2012-02-18,,H        1,90674
1000130,2,2024-11-12,202411,2024,4100,0000,,0.0,,ice 1000130                                   1000,130             ARIN,VP,N,,,1241,,2012-03-01,,H        1,90674
1000131,1,2023-02-04,202302,2023,1200,0000,,45754.18,,ice 1000131                                   1000,131             ARIN,VP,N,,,1230,2004-12-30,,,H        7,7615
1000131,2,2023-02-04,202302,2023,4100,0000,,0.0,,ice 1000131                                   1000,131             ARIN,VP,N,,,1230,2004-12-30,,,H        7,7615
1000132,1,2024-12-24,202412,2024,1200,0000,,1912.11,,ice 1000132                                   1000,132             ARIN,VP,N,,,1241,,,,H        1,42004
1000132,2,2024-12-24,202412,2024,4100,0000,,0.0,,ice 1000132                                   1000,132             ARIN,VP,N,,,1241,,,,H        1,42004
1000133,1,2023-05-08,202305,2023,1200,0000,,1596.91,,ice 1000133                                   1000,133             ARIN,VP,N,,,1230,2008-12-30,,,H        6,85616
1000133,2,2023-05-08,202305,2023,4100,0000,,0.0,,ice 1000133                                   1000,133             ARIN,VP,N,,,1230,2008-12-30,,,H        6,85616
1000134,1,2024-04-26,202404,2024,1200,0000,,251.9,,ice 1000134                                   1000,134             ARIN,VP,N,,,1240,,,,H        4,19644
1000134,2,2024-04-26,202404,2024,4100,0000,,0.0,,ice 1000134                                   1000,134             ARIN,VP,N,,,1240,,,,H        4,19644
1000135,1,2023-08-30,202308,2023,1200,0000,,7961.01,,ice 1000135                                   1000,135             ARIN,VP,N,,,1230,2030-12-30,,,H        9,28226
1000135,2,2023-08-30,202308,2023,4100,0000,,0.0,,ice 1000135                                   1000,135             ARIN,VP,N,,,1230,2030-12-30,2030-12-12,,H        9,28226
1000136,1,2023-04-03,202304,2023,1200,0000,,453.5,,ice 1000136                                   1000,136             ARIN,VP,N,,,1230,2003-12-30,2003-11-13,,H        8,89460
1000136,2,2023-04-03,202304,2023,4100,0000,,0.0,,ice 1000136                                   1000,136             ARIN,VP,N,,,1230,2003-12-30,2003-07-08,,H        8,89460
1000137,1,2024-03-20,202403,2024,1200,0000,,1545.71,,ice 1000137                                   1000,137             ARIN,VP,N,,,1240,,2020-02-08,,H        1,57474
1000137,2,2024-03-20,202403,2024,4100,0000,,0.0,,ice 1000137                                   1000,137             ARIN,VP,N,,,1240,,,,H        1,57474
1000138,1,2023-01-03,202301,2023,1200,0000,,10160.45,,ice 1000138                                   1000,138             ARIN,VP,N,,,1230,2003-12-30,,,H        2,83781
